"x","y","pred","time_in_seconds"
-49.0251256281407,-45.5527638190955,-0.686178555142728,2.69814
-48.964824120603,-45.5527638190955,-0.673061744872399,2.69814
-48.9045226130653,-45.5527638190955,-0.582337236719656,2.69814
-48.8442211055276,-45.5527638190955,-0.45904416405001,2.69814
-48.78391959799,-45.5527638190955,-0.350010119768697,2.69814
-48.7236180904523,-45.5527638190955,-0.279695949752806,2.69814
-48.6633165829146,-45.5527638190955,-0.255379811137384,2.69814
-48.6030150753769,-45.5527638190955,-0.259306205142973,2.69814
-48.5427135678392,-45.5527638190955,-0.283630079001085,2.69814
-48.4824120603015,-45.5527638190955,-0.318747483042014,2.69814
-48.4221105527638,-45.5527638190955,-0.404100360050059,2.69814
-48.3618090452261,-45.5527638190955,-0.387133349351021,2.69814
-48.3015075376884,-45.5527638190955,-0.373070146627736,2.69814
-48.2412060301508,-45.5527638190955,-0.360122164078849,2.69814
-48.1809045226131,-45.5527638190955,-0.345276337940582,2.69814
-48.1206030150754,-45.5527638190955,-0.32861710788902,2.69814
-48.0603015075377,-45.5527638190955,-0.312139618238685,2.69814
-48,-45.5527638190955,-0.294681625390375,2.69814
-60,-45.4773869346734,NA,2.69814
-59.9396984924623,-45.4773869346734,-3.35332205090978,2.69814
-59.8793969849246,-45.4773869346734,-3.45407638034387,2.69814
-59.8190954773869,-45.4773869346734,-3.54629368851255,2.69814
-59.7587939698492,-45.4773869346734,-3.61924915338142,2.69814
-59.6984924623116,-45.4773869346734,-3.67834720887416,2.69814
-59.6381909547739,-45.4773869346734,-3.73882304075056,2.69814
-59.5778894472362,-45.4773869346734,-3.80124896252356,2.69814
-59.5175879396985,-45.4773869346734,-3.84730277305538,2.69814
-59.4572864321608,-45.4773869346734,-3.88536107062954,2.69814
-59.3969849246231,-45.4773869346734,-3.95434229341219,2.69814
-59.3366834170854,-45.4773869346734,-4.00374783605957,2.69814
-59.2763819095477,-45.4773869346734,-4.10081852415152,2.69814
-59.21608040201,-45.4773869346734,-4.21573436217293,2.69814
-59.1557788944724,-45.4773869346734,-4.3655694691378,2.69814
-59.0954773869347,-45.4773869346734,-4.22428120557935,2.69814
-59.035175879397,-45.4773869346734,-3.95392340571075,2.69814
-58.9748743718593,-45.4773869346734,-3.73135075391921,2.69814
-58.9145728643216,-45.4773869346734,-3.52564975193048,2.69814
-58.8542713567839,-45.4773869346734,-3.3203689590012,2.69814
-58.7939698492462,-45.4773869346734,-3.16822059797511,2.69814
-58.7336683417085,-45.4773869346734,-3.23594760964588,2.69814
-58.6733668341709,-45.4773869346734,-3.43090123518644,2.69814
-58.6130653266332,-45.4773869346734,-3.65380079570236,2.69814
-58.5527638190955,-45.4773869346734,-3.88329837333945,2.69814
-58.4924623115578,-45.4773869346734,-4.03573636502109,2.69814
-58.4321608040201,-45.4773869346734,-4.01689395770443,2.69814
-58.3718592964824,-45.4773869346734,-4.00345518874695,2.69814
-58.3115577889447,-45.4773869346734,-3.92372319272857,2.69814
-58.251256281407,-45.4773869346734,-3.59362383261172,2.69814
-58.1909547738694,-45.4773869346734,-3.1726936311837,2.69814
-58.1306532663317,-45.4773869346734,-2.77053284970583,2.69814
-58.070351758794,-45.4773869346734,-2.54608869390286,2.69814
-58.0100502512563,-45.4773869346734,-2.52136798078013,2.69814
-57.9497487437186,-45.4773869346734,-2.58495308384686,2.69814
-57.8894472361809,-45.4773869346734,-2.64712220543343,2.69814
-57.8291457286432,-45.4773869346734,-2.72055975044724,2.69814
-57.7688442211055,-45.4773869346734,-2.77731404302819,2.69814
-57.7085427135678,-45.4773869346734,-2.83973588602001,2.69814
-57.6482412060301,-45.4773869346734,-2.80599016315164,2.69814
-57.5879396984925,-45.4773869346734,-2.68027324851275,2.69814
-57.5276381909548,-45.4773869346734,-2.5677654978847,2.69814
-57.4673366834171,-45.4773869346734,-2.43729196937816,2.69814
-57.4070351758794,-45.4773869346734,-2.4247628407432,2.69814
-57.3467336683417,-45.4773869346734,-2.49512371329275,2.69814
-57.286432160804,-45.4773869346734,-2.58852925581929,2.69814
-57.2261306532663,-45.4773869346734,-2.56450170089784,2.69814
-57.1658291457286,-45.4773869346734,-2.37032951275114,2.69814
-57.105527638191,-45.4773869346734,-2.24195998917109,2.69814
-57.0452261306533,-45.4773869346734,-2.24163959600209,2.69814
-56.9849246231156,-45.4773869346734,-2.34500882080879,2.69814
-56.9246231155779,-45.4773869346734,-2.50660270596949,2.69814
-56.8643216080402,-45.4773869346734,-2.62285280211879,2.69814
-56.8040201005025,-45.4773869346734,-2.6504592736225,2.69814
-56.7437185929648,-45.4773869346734,-2.69764679591496,2.69814
-56.6834170854271,-45.4773869346734,-2.35787648355538,2.69814
-56.6231155778895,-45.4773869346734,-2.35170045455162,2.69814
-56.5628140703518,-45.4773869346734,-2.3168770890355,2.69814
-56.5025125628141,-45.4773869346734,-2.30076415547521,2.69814
-56.4422110552764,-45.4773869346734,-2.32995220891635,2.69814
-56.3819095477387,-45.4773869346734,-2.39148661478315,2.69814
-56.321608040201,-45.4773869346734,-2.52126802124518,2.69814
-56.2613065326633,-45.4773869346734,-2.66085002138502,2.69814
-56.2010050251256,-45.4773869346734,-2.76164043616959,2.69814
-56.1407035175879,-45.4773869346734,-2.81608079703421,2.69814
-56.0804020100502,-45.4773869346734,-2.84537633144055,2.69814
-56.0201005025126,-45.4773869346734,-2.86563051041069,2.69814
-55.9597989949749,-45.4773869346734,-2.89538243204798,2.69814
-55.8994974874372,-45.4773869346734,-2.92038167636009,2.69814
-55.8391959798995,-45.4773869346734,-2.98731770972893,2.69814
-55.7788944723618,-45.4773869346734,-2.98302825267525,2.69814
-55.7185929648241,-45.4773869346734,-2.89671008188296,2.69814
-55.6582914572864,-45.4773869346734,-2.74505134449601,2.69814
-55.5979899497487,-45.4773869346734,-2.6235266694451,2.69814
-55.5376884422111,-45.4773869346734,-2.57279645167912,2.69814
-55.4773869346734,-45.4773869346734,-2.58682750875879,2.69814
-55.4170854271357,-45.4773869346734,-2.64246898844759,2.69814
-55.356783919598,-45.4773869346734,-2.71875764358608,2.69814
-55.2964824120603,-45.4773869346734,-2.79113640653167,2.69814
-55.2361809045226,-45.4773869346734,-2.81239948395956,2.69814
-55.1758793969849,-45.4773869346734,-2.75349884196785,2.69814
-55.1155778894472,-45.4773869346734,-2.61425630766864,2.69814
-55.0552763819096,-45.4773869346734,-2.4321329857975,2.69814
-54.9949748743719,-45.4773869346734,-2.50304988810408,2.69814
-54.9346733668342,-45.4773869346734,-2.46249837361021,2.69814
-54.8743718592965,-45.4773869346734,-2.2606916065545,2.69814
-54.8140703517588,-45.4773869346734,-1.90058195780028,2.69814
-54.7537688442211,-45.4773869346734,-1.35780451157194,2.69814
-54.6934673366834,-45.4773869346734,-0.875774845094874,2.69814
-54.6331658291457,-45.4773869346734,-0.578759063840877,2.69814
-54.572864321608,-45.4773869346734,-0.417316136030003,2.69814
-54.5125628140703,-45.4773869346734,-0.191582048618095,2.69814
-54.4522613065327,-45.4773869346734,0.134475825572714,2.69814
-54.391959798995,-45.4773869346734,0.339694849242033,2.69814
-54.3316582914573,-45.4773869346734,0.378258703415973,2.69814
-54.2713567839196,-45.4773869346734,0.385597607669663,2.69814
-54.2110552763819,-45.4773869346734,0.268727893305556,2.69814
-54.1507537688442,-45.4773869346734,0.18238539102715,2.69814
-54.0904522613065,-45.4773869346734,0.124468507900307,2.69814
-54.0301507537688,-45.4773869346734,0.0920988875948048,2.69814
-53.9698492462312,-45.4773869346734,0.0291132333625157,2.69814
-53.9095477386935,-45.4773869346734,-0.107681823450129,2.69814
-53.8492462311558,-45.4773869346734,-0.343978585094785,2.69814
-53.7889447236181,-45.4773869346734,-0.680051639361146,2.69814
-53.7286432160804,-45.4773869346734,-1.01399224820874,2.69814
-53.6683417085427,-45.4773869346734,-1.11509519584782,2.69814
-53.608040201005,-45.4773869346734,-1.19037828023437,2.69814
-53.5477386934673,-45.4773869346734,-1.38012038413977,2.69814
-53.4874371859297,-45.4773869346734,-1.63689024516158,2.69814
-53.427135678392,-45.4773869346734,-1.91555313119922,2.69814
-53.3668341708543,-45.4773869346734,-1.55217032271692,2.69814
-53.3065326633166,-45.4773869346734,-1.63917841908642,2.69814
-53.2462311557789,-45.4773869346734,-1.71037785448257,2.69814
-53.1859296482412,-45.4773869346734,-1.7167310106463,2.69814
-53.1256281407035,-45.4773869346734,-1.65277815469583,2.69814
-53.0653266331658,-45.4773869346734,-1.55140156003401,2.69814
-53.0050251256281,-45.4773869346734,-1.53964519604418,2.69814
-52.9447236180904,-45.4773869346734,-1.67133071191316,2.69814
-52.8844221105528,-45.4773869346734,-1.81161362414363,2.69814
-52.8241206030151,-45.4773869346734,-1.8630297213915,2.69814
-52.7638190954774,-45.4773869346734,-1.70820543914462,2.69814
-52.7035175879397,-45.4773869346734,-1.44722247267206,2.69814
-52.643216080402,-45.4773869346734,-1.12676943225732,2.69814
-52.5829145728643,-45.4773869346734,-0.769830906959836,2.69814
-52.5226130653266,-45.4773869346734,-0.412199829448582,2.69814
-52.4623115577889,-45.4773869346734,-0.0441729545133107,2.69814
-52.4020100502513,-45.4773869346734,0.323460779512846,2.69814
-52.3417085427136,-45.4773869346734,0.678400943626762,2.69814
-52.2814070351759,-45.4773869346734,1.00203052559893,2.69814
-52.2211055276382,-45.4773869346734,1.26441997163851,2.69814
-52.1608040201005,-45.4773869346734,1.41860719167613,2.69814
-52.1005025125628,-45.4773869346734,1.47081817870931,2.69814
-52.0402010050251,-45.4773869346734,1.45404236142713,2.69814
-51.9798994974874,-45.4773869346734,1.39524267842963,2.69814
-51.9195979899498,-45.4773869346734,1.31720875342346,2.69814
-51.8592964824121,-45.4773869346734,1.22695884756565,2.69814
-51.7989949748744,-45.4773869346734,1.12384127089328,2.69814
-51.7386934673367,-45.4773869346734,1.0362958100649,2.69814
-51.678391959799,-45.4773869346734,0.925353670238177,2.69814
-51.6180904522613,-45.4773869346734,0.806750642569867,2.69814
-51.5577889447236,-45.4773869346734,0.678175189358782,2.69814
-51.4974874371859,-45.4773869346734,0.537862694993112,2.69814
-51.4371859296482,-45.4773869346734,0.385998266306039,2.69814
-51.3768844221105,-45.4773869346734,0.226024972666114,2.69814
-51.3165829145729,-45.4773869346734,0.0637608876501652,2.69814
-51.2562814070352,-45.4773869346734,-0.0947585899848953,2.69814
-51.1959798994975,-45.4773869346734,-0.244353130004416,2.69814
-51.1356783919598,-45.4773869346734,-0.380607635018524,2.69814
-51.0753768844221,-45.4773869346734,-0.500507692144531,2.69814
-51.0150753768844,-45.4773869346734,-0.601771507200848,2.69814
-50.9547738693467,-45.4773869346734,-0.681696404161489,2.69814
-50.894472361809,-45.4773869346734,-0.727333445356937,2.69814
-50.8341708542714,-45.4773869346734,-0.734923776295695,2.69814
-50.7738693467337,-45.4773869346734,-0.725079641620479,2.69814
-50.713567839196,-45.4773869346734,-0.737588554372522,2.69814
-50.6532663316583,-45.4773869346734,-0.798739511423015,2.69814
-50.5929648241206,-45.4773869346734,-0.881089380154858,2.69814
-50.5326633165829,-45.4773869346734,-0.920438990991411,2.69814
-50.4723618090452,-45.4773869346734,-0.890459474127944,2.69814
-50.4120603015075,-45.4773869346734,-0.78023535343543,2.69814
-50.3517587939699,-45.4773869346734,-0.58807494248812,2.69814
-50.2914572864322,-45.4773869346734,-0.373770683954451,2.69814
-50.2311557788945,-45.4773869346734,-0.173038805336944,2.69814
-50.1708542713568,-45.4773869346734,0.0107928641744799,2.69814
-50.1105527638191,-45.4773869346734,0.15184451327174,2.69814
-50.0502512562814,-45.4773869346734,0.584665308149411,2.69814
-49.9899497487437,-45.4773869346734,0.634538710620877,2.69814
-49.929648241206,-45.4773869346734,0.645500716893505,2.69814
-49.8693467336683,-45.4773869346734,0.619494188192576,2.69814
-49.8090452261306,-45.4773869346734,0.56809215007269,2.69814
-49.748743718593,-45.4773869346734,0.548841445807565,2.69814
-49.6884422110553,-45.4773869346734,0.566946488845225,2.69814
-49.6281407035176,-45.4773869346734,0.511113940256912,2.69814
-49.5678391959799,-45.4773869346734,0.359239377621243,2.69814
-49.5075376884422,-45.4773869346734,0.168897673513897,2.69814
-49.4472361809045,-45.4773869346734,-0.0305508552994311,2.69814
-49.3869346733668,-45.4773869346734,-0.217370004812228,2.69814
-49.3266331658292,-45.4773869346734,-0.370807285718779,2.69814
-49.2663316582915,-45.4773869346734,-0.473853065957773,2.69814
-49.2060301507538,-45.4773869346734,-0.555577852992176,2.69814
-49.1457286432161,-45.4773869346734,-0.604263233250744,2.69814
-49.0854271356784,-45.4773869346734,-0.635214632963091,2.69814
-49.0251256281407,-45.4773869346734,-0.65201622381327,2.69814
-48.964824120603,-45.4773869346734,-0.641814701680254,2.69814
-48.9045226130653,-45.4773869346734,-0.584289179070474,2.69814
-48.8442211055276,-45.4773869346734,-0.491495168986994,2.69814
-48.78391959799,-45.4773869346734,-0.402043744774282,2.69814
-48.7236180904523,-45.4773869346734,-0.338511767570026,2.69814
-48.6633165829146,-45.4773869346734,-0.30714927991832,2.69814
-48.6030150753769,-45.4773869346734,-0.304029051823647,2.69814
-48.5427135678392,-45.4773869346734,-0.321767815772823,2.69814
-48.4824120603015,-45.4773869346734,-0.350321910162567,2.69814
-48.4221105527638,-45.4773869346734,-0.394927171352812,2.69814
-48.3618090452261,-45.4773869346734,-0.383479335488452,2.69814
-48.3015075376884,-45.4773869346734,-0.371468327639494,2.69814
-48.2412060301508,-45.4773869346734,-0.367154545893349,2.69814
-48.1809045226131,-45.4773869346734,-0.36461307648457,2.69814
-48.1206030150754,-45.4773869346734,-0.359546998414292,2.69814
-48.0603015075377,-45.4773869346734,-0.351885619500372,2.69814
-48,-45.4773869346734,-0.341092351820162,2.69814
-60,-45.4020100502513,NA,2.69814
-59.9396984924623,-45.4020100502513,-3.40418049489504,2.69814
-59.8793969849246,-45.4020100502513,-3.51763940913919,2.69814
-59.8190954773869,-45.4020100502513,-3.61297341139254,2.69814
-59.7587939698492,-45.4020100502513,-3.67365305189938,2.69814
-59.6984924623116,-45.4020100502513,-3.73127348385302,2.69814
-59.6381909547739,-45.4020100502513,-3.78891686413724,2.69814
-59.5778894472362,-45.4020100502513,-3.85408761563621,2.69814
-59.5175879396985,-45.4020100502513,-3.91078326749726,2.69814
-59.4572864321608,-45.4020100502513,-3.940811408896,2.69814
-59.3969849246231,-45.4020100502513,-3.90726448262077,2.69814
-59.3366834170854,-45.4020100502513,-3.88564686291453,2.69814
-59.2763819095477,-45.4020100502513,-3.93722668152262,2.69814
-59.21608040201,-45.4020100502513,-4.04416485492589,2.69814
-59.1557788944724,-45.4020100502513,-4.23194271303598,2.69814
-59.0954773869347,-45.4020100502513,-4.1810117668913,2.69814
-59.035175879397,-45.4020100502513,-4.03516350524066,2.69814
-58.9748743718593,-45.4020100502513,-3.91002611700155,2.69814
-58.9145728643216,-45.4020100502513,-3.75592519281077,2.69814
-58.8542713567839,-45.4020100502513,-3.56087003398365,2.69814
-58.7939698492462,-45.4020100502513,-3.38930898778476,2.69814
-58.7336683417085,-45.4020100502513,-3.36384986731736,2.69814
-58.6733668341709,-45.4020100502513,-3.42957253869149,2.69814
-58.6130653266332,-45.4020100502513,-3.54185855066629,2.69814
-58.5527638190955,-45.4020100502513,-3.67154228390414,2.69814
-58.4924623115578,-45.4020100502513,-3.76100574083873,2.69814
-58.4321608040201,-45.4020100502513,-3.8415020784378,2.69814
-58.3718592964824,-45.4020100502513,-3.92331611137304,2.69814
-58.3115577889447,-45.4020100502513,-3.86720502984497,2.69814
-58.251256281407,-45.4020100502513,-3.59600922872845,2.69814
-58.1909547738694,-45.4020100502513,-3.27388519155058,2.69814
-58.1306532663317,-45.4020100502513,-2.94660621389824,2.69814
-58.070351758794,-45.4020100502513,-2.81491220624753,2.69814
-58.0100502512563,-45.4020100502513,-2.92523035018605,2.69814
-57.9497487437186,-45.4020100502513,-3.104538103168,2.69814
-57.8894472361809,-45.4020100502513,-3.1158206182091,2.69814
-57.8291457286432,-45.4020100502513,-2.99312892591899,2.69814
-57.7688442211055,-45.4020100502513,-2.8771773772394,2.69814
-57.7085427135678,-45.4020100502513,-2.81748044266352,2.69814
-57.6482412060301,-45.4020100502513,-2.7510972328912,2.69814
-57.5879396984925,-45.4020100502513,-2.65978678731507,2.69814
-57.5276381909548,-45.4020100502513,-2.58944533251877,2.69814
-57.4673366834171,-45.4020100502513,-2.480143332224,2.69814
-57.4070351758794,-45.4020100502513,-2.50783714387222,2.69814
-57.3467336683417,-45.4020100502513,-2.63301649035993,2.69814
-57.286432160804,-45.4020100502513,-2.69798837603502,2.69814
-57.2261306532663,-45.4020100502513,-2.6592187648393,2.69814
-57.1658291457286,-45.4020100502513,-2.50166120039201,2.69814
-57.105527638191,-45.4020100502513,-2.33439225427394,2.69814
-57.0452261306533,-45.4020100502513,-2.22754316268966,2.69814
-56.9849246231156,-45.4020100502513,-2.21538872693487,2.69814
-56.9246231155779,-45.4020100502513,-2.31254985857437,2.69814
-56.8643216080402,-45.4020100502513,-2.41960118705875,2.69814
-56.8040201005025,-45.4020100502513,-2.48615111084375,2.69814
-56.7437185929648,-45.4020100502513,-2.63547213909628,2.69814
-56.6834170854271,-45.4020100502513,-2.23274718056995,2.69814
-56.6231155778895,-45.4020100502513,-2.22380811483989,2.69814
-56.5628140703518,-45.4020100502513,-2.19709602835691,2.69814
-56.5025125628141,-45.4020100502513,-2.19044075300081,2.69814
-56.4422110552764,-45.4020100502513,-2.24053691785078,2.69814
-56.3819095477387,-45.4020100502513,-2.31260705561114,2.69814
-56.321608040201,-45.4020100502513,-2.46035348301372,2.69814
-56.2613065326633,-45.4020100502513,-2.58275016914961,2.69814
-56.2010050251256,-45.4020100502513,-2.64958039852348,2.69814
-56.1407035175879,-45.4020100502513,-2.67406793516653,2.69814
-56.0804020100502,-45.4020100502513,-2.67449923723984,2.69814
-56.0201005025126,-45.4020100502513,-2.67212631744432,2.69814
-55.9597989949749,-45.4020100502513,-2.70623840880882,2.69814
-55.8994974874372,-45.4020100502513,-2.73577972609658,2.69814
-55.8391959798995,-45.4020100502513,-2.77895564886345,2.69814
-55.7788944723618,-45.4020100502513,-2.70064226134475,2.69814
-55.7185929648241,-45.4020100502513,-2.58946546019673,2.69814
-55.6582914572864,-45.4020100502513,-2.49980580532707,2.69814
-55.5979899497487,-45.4020100502513,-2.47243869572936,2.69814
-55.5376884422111,-45.4020100502513,-2.5126611848063,2.69814
-55.4773869346734,-45.4020100502513,-2.60182681643561,2.69814
-55.4170854271357,-45.4020100502513,-2.70866880084122,2.69814
-55.356783919598,-45.4020100502513,-2.80096747322581,2.69814
-55.2964824120603,-45.4020100502513,-2.87182515273497,2.69814
-55.2361809045226,-45.4020100502513,-2.89496922122038,2.69814
-55.1758793969849,-45.4020100502513,-2.85010235940128,2.69814
-55.1155778894472,-45.4020100502513,-2.73296169137862,2.69814
-55.0552763819096,-45.4020100502513,-2.57413153353742,2.69814
-54.9949748743719,-45.4020100502513,-2.74598012686626,2.69814
-54.9346733668342,-45.4020100502513,-2.65747780284263,2.69814
-54.8743718592965,-45.4020100502513,-2.39373792669731,2.69814
-54.8140703517588,-45.4020100502513,-1.91383870825047,2.69814
-54.7537688442211,-45.4020100502513,-1.27678526239504,2.69814
-54.6934673366834,-45.4020100502513,-0.686460550573361,2.69814
-54.6331658291457,-45.4020100502513,-0.448887861929553,2.69814
-54.572864321608,-45.4020100502513,-0.354963541190212,2.69814
-54.5125628140703,-45.4020100502513,-0.216807296353505,2.69814
-54.4522613065327,-45.4020100502513,-0.00772066940287885,2.69814
-54.391959798995,-45.4020100502513,0.0795940645629116,2.69814
-54.3316582914573,-45.4020100502513,0.220529919936599,2.69814
-54.2713567839196,-45.4020100502513,0.356401662728267,2.69814
-54.2110552763819,-45.4020100502513,0.377661528111389,2.69814
-54.1507537688442,-45.4020100502513,0.332873316781214,2.69814
-54.0904522613065,-45.4020100502513,0.278680027073147,2.69814
-54.0301507537688,-45.4020100502513,0.222438870673773,2.69814
-53.9698492462312,-45.4020100502513,0.140985069176285,2.69814
-53.9095477386935,-45.4020100502513,0.0127983626019308,2.69814
-53.8492462311558,-45.4020100502513,-0.165161724216766,2.69814
-53.7889447236181,-45.4020100502513,-0.364445945929489,2.69814
-53.7286432160804,-45.4020100502513,-0.515371677267041,2.69814
-53.6683417085427,-45.4020100502513,-0.580405423373406,2.69814
-53.608040201005,-45.4020100502513,-0.848034071849764,2.69814
-53.5477386934673,-45.4020100502513,-1.25102872597696,2.69814
-53.4874371859297,-45.4020100502513,-1.55195059908038,2.69814
-53.427135678392,-45.4020100502513,-1.82562001089931,2.69814
-53.3668341708543,-45.4020100502513,-1.5199591717806,2.69814
-53.3065326633166,-45.4020100502513,-1.55540896190871,2.69814
-53.2462311557789,-45.4020100502513,-1.60355806923362,2.69814
-53.1859296482412,-45.4020100502513,-1.62483212701812,2.69814
-53.1256281407035,-45.4020100502513,-1.6077834030303,2.69814
-53.0653266331658,-45.4020100502513,-1.57823827672452,2.69814
-53.0050251256281,-45.4020100502513,-1.59063003732457,2.69814
-52.9447236180904,-45.4020100502513,-1.65884565181245,2.69814
-52.8844221105528,-45.4020100502513,-1.72134303659962,2.69814
-52.8241206030151,-45.4020100502513,-1.69836238342885,2.69814
-52.7638190954774,-45.4020100502513,-1.54536757871917,2.69814
-52.7035175879397,-45.4020100502513,-1.29155255507379,2.69814
-52.643216080402,-45.4020100502513,-0.982518851065599,2.69814
-52.5829145728643,-45.4020100502513,-0.645939971195478,2.69814
-52.5226130653266,-45.4020100502513,-0.340252712260092,2.69814
-52.4623115577889,-45.4020100502513,-0.0160879004860988,2.69814
-52.4020100502513,-45.4020100502513,0.308818408583946,2.69814
-52.3417085427136,-45.4020100502513,0.628619532030296,2.69814
-52.2814070351759,-45.4020100502513,0.928565931872907,2.69814
-52.2211055276382,-45.4020100502513,1.17973264053849,2.69814
-52.1608040201005,-45.4020100502513,1.33009985898376,2.69814
-52.1005025125628,-45.4020100502513,1.38911761430466,2.69814
-52.0402010050251,-45.4020100502513,1.3888029943445,2.69814
-51.9798994974874,-45.4020100502513,1.34739627418283,2.69814
-51.9195979899498,-45.4020100502513,1.27958029855427,2.69814
-51.8592964824121,-45.4020100502513,1.19445986768664,2.69814
-51.7989949748744,-45.4020100502513,1.09525037630639,2.69814
-51.7386934673367,-45.4020100502513,1.02952289449923,2.69814
-51.678391959799,-45.4020100502513,0.933107188014294,2.69814
-51.6180904522613,-45.4020100502513,0.830789860430411,2.69814
-51.5577889447236,-45.4020100502513,0.718466514846895,2.69814
-51.4974874371859,-45.4020100502513,0.590367882916556,2.69814
-51.4371859296482,-45.4020100502513,0.443546232923861,2.69814
-51.3768844221105,-45.4020100502513,0.283074878651004,2.69814
-51.3165829145729,-45.4020100502513,0.118109256820492,2.69814
-51.2562814070352,-45.4020100502513,-0.0436085573135969,2.69814
-51.1959798994975,-45.4020100502513,-0.196626345755153,2.69814
-51.1356783919598,-45.4020100502513,-0.337213907631408,2.69814
-51.0753768844221,-45.4020100502513,-0.463024976527407,2.69814
-51.0150753768844,-45.4020100502513,-0.572778065908199,2.69814
-50.9547738693467,-45.4020100502513,-0.666076532354655,2.69814
-50.894472361809,-45.4020100502513,-0.731507857241997,2.69814
-50.8341708542714,-45.4020100502513,-0.787170677243374,2.69814
-50.7738693467337,-45.4020100502513,-0.83879214151969,2.69814
-50.713567839196,-45.4020100502513,-0.897390952705692,2.69814
-50.6532663316583,-45.4020100502513,-0.968355153458248,2.69814
-50.5929648241206,-45.4020100502513,-1.03197107328304,2.69814
-50.5326633165829,-45.4020100502513,-1.04833734323087,2.69814
-50.4723618090452,-45.4020100502513,-1.00163595986441,2.69814
-50.4120603015075,-45.4020100502513,-0.891790364662633,2.69814
-50.3517587939699,-45.4020100502513,-0.728442530631568,2.69814
-50.2914572864322,-45.4020100502513,-0.54043166920999,2.69814
-50.2311557788945,-45.4020100502513,-0.34832414772178,2.69814
-50.1708542713568,-45.4020100502513,-0.170680589948091,2.69814
-50.1105527638191,-45.4020100502513,-0.0242657087101037,2.69814
-50.0502512562814,-45.4020100502513,0.579350079704355,2.69814
-49.9899497487437,-45.4020100502513,0.641429751397983,2.69814
-49.929648241206,-45.4020100502513,0.657553335328263,2.69814
-49.8693467336683,-45.4020100502513,0.640648872504343,2.69814
-49.8090452261306,-45.4020100502513,0.609284204709297,2.69814
-49.748743718593,-45.4020100502513,0.618035885824156,2.69814
-49.6884422110553,-45.4020100502513,0.658517550246561,2.69814
-49.6281407035176,-45.4020100502513,0.64042313531851,2.69814
-49.5678391959799,-45.4020100502513,0.542728726940009,2.69814
-49.5075376884422,-45.4020100502513,0.388138599470043,2.69814
-49.4472361809045,-45.4020100502513,0.206986950014731,2.69814
-49.3869346733668,-45.4020100502513,0.0248647271769045,2.69814
-49.3266331658292,-45.4020100502513,-0.138736275726508,2.69814
-49.2663316582915,-45.4020100502513,-0.275320102449236,2.69814
-49.2060301507538,-45.4020100502513,-0.385572598819838,2.69814
-49.1457286432161,-45.4020100502513,-0.462774887885868,2.69814
-49.0854271356784,-45.4020100502513,-0.514121445093483,2.69814
-49.0251256281407,-45.4020100502513,-0.54222700843254,2.69814
-48.964824120603,-45.4020100502513,-0.543993438719426,2.69814
-48.9045226130653,-45.4020100502513,-0.515907155386877,2.69814
-48.8442211055276,-45.4020100502513,-0.465888446741531,2.69814
-48.78391959799,-45.4020100502513,-0.412197565111491,2.69814
-48.7236180904523,-45.4020100502513,-0.370854932320206,2.69814
-48.6633165829146,-45.4020100502513,-0.349594231348931,2.69814
-48.6030150753769,-45.4020100502513,-0.348791436734476,2.69814
-48.5427135678392,-45.4020100502513,-0.363979761807425,2.69814
-48.4824120603015,-45.4020100502513,-0.38761931073979,2.69814
-48.4221105527638,-45.4020100502513,-0.412820297197978,2.69814
-48.3618090452261,-45.4020100502513,-0.403333956983015,2.69814
-48.3015075376884,-45.4020100502513,-0.39767673252928,2.69814
-48.2412060301508,-45.4020100502513,-0.396765780293844,2.69814
-48.1809045226131,-45.4020100502513,-0.398604441422084,2.69814
-48.1206030150754,-45.4020100502513,-0.399793689088987,2.69814
-48.0603015075377,-45.4020100502513,-0.398368191236813,2.69814
-48,-45.4020100502513,-0.392629436820108,2.69814
-60,-45.3266331658291,NA,2.69814
-59.9396984924623,-45.3266331658291,-3.45126470708675,2.69814
-59.8793969849246,-45.3266331658291,-3.59651006163028,2.69814
-59.8190954773869,-45.3266331658291,-3.74506005504831,2.69814
-59.7587939698492,-45.3266331658291,-3.775957942488,2.69814
-59.6984924623116,-45.3266331658291,-3.7904647862251,2.69814
-59.6381909547739,-45.3266331658291,-3.8103420899609,2.69814
-59.5778894472362,-45.3266331658291,-3.84505949889795,2.69814
-59.5175879396985,-45.3266331658291,-3.8883222973974,2.69814
-59.4572864321608,-45.3266331658291,-3.90395652094787,2.69814
-59.3969849246231,-45.3266331658291,-3.86578511763507,2.69814
-59.3366834170854,-45.3266331658291,-3.8423192596177,2.69814
-59.2763819095477,-45.3266331658291,-3.86611664779036,2.69814
-59.21608040201,-45.3266331658291,-3.93773801241906,2.69814
-59.1557788944724,-45.3266331658291,-4.10049096971984,2.69814
-59.0954773869347,-45.3266331658291,-4.15698681570454,2.69814
-59.035175879397,-45.3266331658291,-4.17941180407755,2.69814
-58.9748743718593,-45.3266331658291,-4.19250561315266,2.69814
-58.9145728643216,-45.3266331658291,-4.19028492762689,2.69814
-58.8542713567839,-45.3266331658291,-4.04123387027686,2.69814
-58.7939698492462,-45.3266331658291,-3.8801555169109,2.69814
-58.7336683417085,-45.3266331658291,-3.74161667802578,2.69814
-58.6733668341709,-45.3266331658291,-3.63422181442845,2.69814
-58.6130653266332,-45.3266331658291,-3.61644131568332,2.69814
